지역,진출국가,관할무역관,기업명(국문),기업명(영문),주소,위도,경도,우편번호,진출형태,투자형태,모기업명,업종 대분류,업종 중분류
동남아대양주,인도네시아,자카르타,스타캄 텍스,STARCAMTEX,"JL. RAYA CAKUNG CILINCING KAWASAN BERIKAT NUSANTARA BLOK C21 JAKARTA 14140 LNDONESIA, INDONESIA",-6.14516173937961,106.935847131072,.,생산법인,단독투자,,C. 제조업,"의복, 의복 액세서리 및 모피제품 제조업"
동남아대양주,인도네시아,자카르타,스타캠아빠렐인도네시아,STARCAM APPAREL INDONESIA,"DESA MINDAHAN RT 02,01 KEC. BATEALIT, KABUPATEN JEPARA - JAWA TENGAH 59461, INDONESIA",-6.63462464438576,110.750968946839,59461,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,스타패션,STAR FASHION,"JL. SOEKARNO HATTA KM 30 NO.55, UNGARAN, SEMARANG, INDONESIA",-7.19629223572346,110.42530891744,50552,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,스타피아,STARPIA,"JL.RAYA SADANG-SUBANG DESA CIKUMPAY, KECAMATAN CAMPAKA, KABUPATEN PURWAKARTA, JAWA BARAT 41181, INDONESIA",-6.50813544620003,107.45999284199,41181,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,스탠더드 차터드 뱅크 인도네시아,STANDARD CHARTERED BANK INDONESIA,"MENARA STANDARD CHARTERED, JL. PROF. DR. SATRIO NO. 164, JAKARTA 12930, INDONESIA",-6.21778919031205,106.818860190827,12930,서비스법인,.,,K. 금융 및 보험업,
동남아대양주,인도네시아,자카르타,스트러워랜드,STRAWLAND,"JL.INDUSTRI RAYA III BLOK AE NO.2, KAWASAN INDUSTRY JATAKE, TANGERANG 15136, INDONESIA",-6.1911578163634,106.546613839619,15136,생산법인,.,,C. 제조업,고무 및 플라스틱제품 제조업
동남아대양주,인도네시아,자카르타,스패이스테크노로지,SPACE TECHNOLOGY,"JL. DAMAR BLOK F1 NO. 03, DELTA SILICON II, LIPPO CIKARANG, CIBATU, CIKARANG SELATAN-BEKASI, INDONESIA",-6.33912802783658,107.150282592798,17550,생산법인,.,,C. 제조업,기타 기계 및 장비 제조업
동남아대양주,인도네시아,자카르타,스폰지 스토리 인더스트리,SPONGE STORY INDUSTRY,"KAWASAN INDUSTRY CIKUPA MAS JL.TALAGA MAS RAYA NO26. TALAGA KEC.CIKUPA TANGERANG 15710, INDONESIA",-6.20771958875293,106.509155445994,15710,생산법인,.,,C. 제조업,고무 및 플라스틱제품 제조업
동남아대양주,인도네시아,자카르타,슬랄루 찐따 인도네시아,SELALU CINTA INDONESIA (KMK),"JL. LINGKAR SELATAN SALATIGA DUSUN TETEP RT 03 RW 03 RANDUACIR, ARGOMULYO, SALATIGA 50735, INDONESIA",-7.36481232101474,110.502185846591,50735,생산법인,.,,C. 제조업,"가죽, 가방 및 신발 제조업"
동남아대양주,인도네시아,자카르타,승택테크놀로지,SUNG TECHNOLOGY,"JL. RAYA NAROGONG KM 6 BEKASI TIMUR 17116, INDONESIA",-6.3557405455352,106.975611590108,17116,생산법인,.,,C. 제조업,기타 제품 제조업
동남아대양주,인도네시아,자카르타,시나르 뚱갈 아궁,SINAR TUNGGAL AGUNG,"GANDARIA 8 OFFICE TOWER, UNITE 2 A JL.SULTAN ISKANDAR MUDA JAKARTA SELATAN 12240, INDONESIA",-6.24310994754512,106.78341487712,12240,생산법인,.,,C. 제조업,기타 제품 제조업
동남아대양주,인도네시아,자카르타,시나르가야부사나,SINAR GAYA BUSANA,"JL. PERJUANGAN NO.39 RT 007 RW 004, DESA SUKADANAU, KEC. CIKARANG BARAT 17530 BEKASI, INDONESIA",-6.28324683778238,107.108166925105,17530,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,시몬느,SIMONE ACCESSARY COLLECTION,"JL BAROKAH RT 02 RW 11, DESA WANAHERANG, KEC. GUNUNG PUTRI, BOGOR, INDONESIA",-6.42334336148854,106.940361284755,16960,생산법인,.,시몬느,C. 제조업,"가죽, 가방 및 신발 제조업"
동남아대양주,인도네시아,자카르타,시아르 마산다 인두스트리,SINAR MASANDA INDUSTRI,"JL. RAYA PEMDA TIGARAKSA RT 04 RW 01, BOJONG CIKUPA, TANGERANG 15710, INDONESIA",-6.23852758221017,106.494125583643,15710,생산법인,.,,C. 제조업,기타 제품 제조업
동남아대양주,인도네시아,자카르타,시우글로벌 인도네시아,SIWOO GLOBAL INDONESIA,"LINDETEVES TRADE CENTER LT.GF2 BLOK RA.70 JL.HAYAM WURUK NO.127 JAKARTA BARAT 11180, INDONESIA",-6.14631903582103,106.816859727031,11180,판매법인,.,,G. 도매 및 소매업,
동남아대양주,인도네시아,자카르타,시제이 제일제당 피드 스마랑,CJ CHEILJEDANG FEED SEMARANG,"JL. SEMARANG - PEKALONGAN NO.KM.49, RINGINSARI, SURODADI, GRINGSING, BATANG REGENCY, CENTRAL JAVA 51281, INDONESIA",-6.97816798072644,109.9933582693,51281,생산법인,.,CJ,C. 제조업,화학 물질 및 화학제품 제조업 (의약품 제외)
동남아대양주,인도네시아,자카르타,시제이슈퍼피드,CHEIL JEDANG SUPERFEED,"MENARA JAMSOSTEK, LANTAI 15, JL. JENDERAL GATOT SUBROTO KAV. 38, INDONESIA",-6.23394868481364,106.821821684541,12710,생산법인,.,CJ제일제당,C. 제조업,화학 물질 및 화학제품 제조업 (의약품 제외)
동남아대양주,인도네시아,자카르타,시제이인도네시아,CJ INDONESIA,"MENARA JAMSOSTEK 21F JL. JEND. GATOT SUBROTO KAV. 38, JAKARTA SELATAN, 12710, INDONEISA, INDONESIA",-6.23407666952696,106.821521277119,12710,생산법인,.,CJ,C. 제조업,식료품 제조업
동남아대양주,인도네시아,자카르타,시제이코리아익스프레스,CJ LOGISTICS INDONESIA,"GRAHA KIRANA BUILDING 2ND FL UNIT 201 JL. YOS SUNDARSO KAV 88, JAKARTA UTARA 14350, INDONESIA",-6.15186159900465,106.887136647292,14350,서비스법인,.,CJ대한통운,H. 운수 및 창고업,
동남아대양주,인도네시아,자카르타,시제이피드좀방(동부자바),CJ FEED JOMBANG,"JL. RAYA MOJO AGUNG JOMBANG KM. 2 DESA GAMBIRANG-MOJOAGUNG JOMBANG EAST JAVA 61482, INDONESIA",-7.55879367273857,112.312960551174,61482,생산법인,.,CJ제일제당,C. 제조업,화학 물질 및 화학제품 제조업 (의약품 제외)
동남아대양주,인도네시아,자카르타,시제이피드좀방(자카르타),CJ FEED JOMBANG (JAKARTA),"MENARA JAMSOSTEK 15TH FLOOR, JL. GATOT SUBROTO KAV. 38, JAKARTA SELATAN, DKI JAKARTA 12190, INDONESIA",-6.23294611399061,106.821403031081,12190,생산법인,.,CJ제일제당,C. 제조업,화학 물질 및 화학제품 제조업 (의약품 제외)
동남아대양주,인도네시아,자카르타,신동아 콘스트락션,SHIN DONGAH CONSTRUCTION,"JL. S.D III NO.9 RT.002 RW.008 PONDOK PINANG, KEBAYORAN LAMA JAKARTA SELATAN INDONESIA",-6.21441726898305,106.608661707307,12310,생산법인,.,,F. 건설업,
동남아대양주,인도네시아,자카르타,신따 우성,SHINTA WOOSUNG,"JL.RAYA KOPO MAJA KM 1, DESA GABUS, KOPO SERANG, BANTEN 42178, INDONESIA",-6.22779995188443,106.36957578454,42178,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,신영아바디,SINYOUNG ABADI,"JL. KEBON KOPI NO.66 RT02,10 PUSPANEGARA CITEUREP BOGOR, INDONESIA",-6.48357028199619,106.876727608797,16916,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,신우글로벌인도네시아,SHINWOO GLOBAL INDONESIA,"MM2100 INDUSTRIAL TOWN, JL. FLORES 1 BLOK C1 NO.7 CIKARANG BARAT BEKASI 17520, INDONESIA",-6.31093227777267,107.081203507821,17520,생산법인,.,,C. 제조업,기타 제품 제조업
동남아대양주,인도네시아,자카르타,신원 하이텍,PT. SHINWON-HITECH,"JL. CONBLOK NO.11, RW.5, SUKADAMAI, KEC. CIKUPA, TANGERANG, BANTEN 15710, INDONESIA",-6.21191902715276,106.539912892964,15710,생산법인,단독투자,,C. 제조업,기타 제품 제조업
동남아대양주,인도네시아,자카르타,신원에벤에셀,SHIN WON EBENEZER,"DS. PURWASARI KECAMATAN CIKAMPEK KAB. KARAWANG JAWA BARAT, INDONESIA",-6.39265588571864,107.412723599909,41373,생산법인,.,신원,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,신원인도네시아,SHINWON INDONESIA,"JL. RAYA MARENGMANG, BENDUNGAN, KALIJATI, SUBANG, JAWA BARAT 41271, INDONESIA",-6.52013059523949,107.674204701431,41271,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,신원화성,PT. SHINWON CHEMICAL PRODUCTS INDONESIA,"JL. RAYA LPPU KM.3 13,03 ONYAM KRESEK CUNUG TANGERANG, BANTEN 15810, INDONESIA",-6.25045853957595,106.564677546931,15810,생산법인,단독투자,신원화성,C. 제조업,"가죽, 가방 및 신발 제조업"
동남아대양주,인도네시아,자카르타,신한은행,BANK SHINHAN INDONESIA,"INTERNATIONAL FINANCIAL CENTER 2, 30TH & 31ST FL. JL. JEND. SUDIRMAN KAV. 22-23, JAKARTA SELATAN 12920, INDONESIA",-6.21160757364479,106.821120084538,12920,서비스법인,단독투자,신한은행,K. 금융 및 보험업,
동남아대양주,인도네시아,자카르타,신한인도네시아,SHIN HAN INDONESIA,"JL. KARANGAN RT002 RW03, DESA PUSPASARI, KEC. CITEUREUP, KAB. BOGOR 16810 JAWA BARAT, INDONESIA",-6.48006417925784,106.878115220458,16810,생산법인,.,신한전기,C. 제조업,"전자 부품, 컴퓨터, 영상, 음향 및 기통신장비 제조업"
동남아대양주,인도네시아,자카르타,신호소재 인도네시아,PT. SHINHO SOJEA INDONESIA,"KAWASAN INDUSTRI MILLENIUM JL. MILLENIUM 22 BLOK R5 NO.1, KEL. KADUAGUNG, KEC. TIGARAKSA, KAB. TANGERANG, BANTEN, INDONESIA",-6.26611232526109,106.498179231085,15720,생산법인,단독투자,신호소재,C. 제조업,고무 및 플라스틱제품 제조업
동남아대양주,인도네시아,자카르타,신화,SHINHWA INSOLE,"CIAPUS INDAH, RT.04,RW.02, BUDI MULYA, TIGARAKSA, BUDI MULYA, CIKUPA, TANGERANG, BANTEN 15710, INDONESIA",-6.23706587083922,106.494404154352,15710,생산법인,.,,C. 제조업,"가죽, 가방 및 신발 제조업"
동남아대양주,인도네시아,자카르타,신화부미,SHINHWA BUMI,"KP. BANGKONG REANG RT. 03,07. DS. BENDA CICURUG SUKABUMI - JAWA BARAT 43359, INDONESIA",-6.76732076864388,106.79845366909,43359,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,실크로드인도네시아,SILKROAD INDONESIA,"JL. IMAM BONJOL NO75, KEL PANUNGGAN BARAT, KEC CIBODAS, KOTA TANGERANG, BANTEN, INDONESIA",-6.21725622620304,106.618984184539,15138,서비스법인,단독투자,,"M. 전문, 과학 및 기술 서비스업",
동남아대양주,인도네시아,자카르타,쌍용건설자카르타지사,SSANGYONG ENGINEERING & CONSTRUCTION,"SUITE 2801, 28TH FLOOR, MENARA BATAVIA, JL. K.H. MAS MANSUR KAV. 126, JAKARTA 10220, INDONESIA",-6.21069307437635,106.817434041328,10220,해외지사,.,쌍용건설,F. 건설업,
동남아대양주,인도네시아,자카르타,쌍용건설현지인니법인,SSANGYONG KONSTRUKSI INDONESIA,"SUITE 2804, 28TH FLOOR, MENARA BATAVIA, JL. K.H. MAS MANSUR KAV. 126, JAKARTA 10220, INDONESIA",-6.21069327351103,106.815889092462,10220,서비스법인,.,쌍용건설,F. 건설업,
동남아대양주,인도네시아,자카르타,썬라이즈 코 인도네시아,PT. SUNRISE KOR INDONESIA,"KELAPA GADING, JAKARTA UTARA, JAKARTA, INDONESIA",-6.15877223360047,106.894388815223,14240,"생산법인, 서비스법인, 판매법인",단독투자,,G. 도매 및 소매업,
동남아대양주,인도네시아,자카르타,썬스타 만디리 인도,PT. SUNSTAR MANDIRI INDO,"JL. MAHONI 1 NO.03, SERANG, CIKARANG SEL., BEKASI, JAWA BARAT 17530, INDONESIA",-6.33919697496236,107.121812745939,17530,판매법인,합작투자,Mobasesunstar,C. 제조업,기타 제품 제조업
동남아대양주,인도네시아,자카르타,썬텍스 인도네시아,SUN-TEX INDONESIA,"KAMPUNG CIAKAR RT.01 , RW.01 DS. CIAKAR, KEC. PANONGAN KAB TANGERANG, INDONESIA",-6.22346491296117,106.528179915232,15710,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,썬톤,SUNTON,"JL. RAYA RAJEG. DS, SINDANG SARI KEC, PASAR KEMIS, TANGERANG, INDONESIA",-6.16064555338716,106.531608731573,15560,생산법인,.,,C. 제조업,기타 제품 제조업
동남아대양주,인도네시아,자카르타,씨싸이트,C SITE REPRESENTATIVE OFFICE,"11F GRAHA KIRANA, JL. YOS SUDARSO 88 JAKARTA UTARA 14350, INDONESIA",-6.32292309866384,107.682854000401,14350,연락사무소,.,씨싸이트,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,씨싸이트텍스피아,C SITE TEXPIA,"JL.WARUNG NANGKA RT.03,05 DESA CIASEM BARU KEC CIASEMBARU KAB SUBANG JAWA BARAT 41256, INDONESIA",-6.32292309866384,107.682510677633,41256,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,씨앤씨월드,C&C WORLD,"JL. RAYA NAROGONG KM. 18 KP. RAWA HINGKIK LIMUS NUNGGAL, CILEUNGSI, BOGOR 16820, INDONESIA",-6.38972364923705,106.973016263864,16820,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,씨이오 수이트,CEO SUITE,"WISMA GKBI LANTAI 39 JL. JEND. SUDIRMAN NO.28 JAKARTA PUSAT, INDONESIA",-6.21796699215565,106.811977939003,10210,서비스법인,.,,"N. 사업시설 관리, 사업 지원 및 임대 서비스업",
동남아대양주,인도네시아,자카르타,씨지엠인도네시아,CGM INDONESIA,"MEGA GLODOK KEMAYORAN RUKO BLOK D NO. 10&11, JL. ANGKASA KAV. B-6, KOTA BARU BANDAR KEMAYORAN, JAKARTA PUSAT 10610, INDONESIA",-6.11422497183754,106.945214207795,10610,판매법인,.,세라젬,G. 도매 및 소매업,
동남아대양주,인도네시아,자카르타,씨케이디오토 파마슈티컬스,PT. CKD OTTO PHARMACEUTICALS,"MENSA 1 BUILDING, JL HR RASUNA SAID KAV B-34, JAKARTA, INDONESIA",-6.22090913132121,106.83199741538,12940,생산법인,합작투자,종근당,C. 제조업,의료용 물질 및 의약품 제조업
동남아대양주,인도네시아,자카르타,아굴라텍스 인도네시아,AGULATEX INDONESIA,"JL. CIPUTAT RAYA NO. 33C PONDOK PINANG, KEBAYORAN LAMA JAKARTA SELATAN 12310, INDONESIA",-6.2726820578747,106.774768461778,12310,판매법인,.,,G. 도매 및 소매업,
동남아대양주,인도네시아,자카르타,아궁뻘리타인더스트린도,AGUNG PELITA INDUSTRINDO,"JL. RAYA SERPONG KM. 7 TANGERANG, INDONESIA",-6.86147307820335,108.990106862362,15325,생산법인,.,,C. 제조업,고무 및 플라스틱제품 제조업
동남아대양주,인도네시아,자카르타,아기오물타이믹스,AGGIOMULTIMEX,"JL. IMAM BONJOL NO. 88 KARAWACI TANGERANG, INDONESIA",-6.18520556296789,106.626210084535,15115,생산법인,.,,C. 제조업,"가죽, 가방 및 신발 제조업"
동남아대양주,인도네시아,자카르타,아남 만디리 인도네시아,ANAM MANDIRI INDONESIA,"JL. CONBLOK KP. CIREWED RT.01,04 DS. SUKADAMAI KEC. CIKUPA KAB.TANGERANG, INDONESIA",-6.21465147072341,106.54328897169,15710,판매법인,.,,G. 도매 및 소매업,
동남아대양주,인도네시아,자카르타,아네까판넬인도네시아,ANEKA PANEL INDONESIA,"WISMA KORINDO LT. 7, JL. M.T HARIYONO KAV. 62 JAKARTA SELATAN, INDONESIA",-6.24463201089939,106.844613299889,12780,서비스법인,.,,F. 건설업,
동남아대양주,인도네시아,자카르타,아네카 다수입자야,ANEKA DASUIB JAYA,"RUKO CYBER PARK JL. GAJAH MADA NO.2159 LIPPO KARAWACI, TANGERANG, INDONESIA",-6.22078740155611,106.622807477117,15138,판매법인,.,,G. 도매 및 소매업,
동남아대양주,인도네시아,자카르타,아네카트란스 쁘르사다 인도네시아,ANEKATRANS PERSADA INDONESIA,"JL. TAMAN MARGASATWA NO.3, RT.01 RW.01, RAGUNAN PASAR MINGGU, JAKARTA SELATAN 12550, INDONESIA",-6.29317471261408,106.822947985051,12550,서비스법인,.,,H. 운수 및 창고업,
동남아대양주,인도네시아,자카르타,아누그라아바디마글랑,ANUGERAH ABADI MAGELANG,"DUSUN DEMESAN RT.004 RW002 GIRIREJO, TEMPURAN, MAGELANG JAWA TENGAH 51616, INDONESIA",-7.53810956853508,110.163147446116,51616,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,아누그라아바디쁘르사마,ANUGERAH ABADI BERSAMA,"JL. MELATI KAMPUNG BARU RT 03,08 DS. WANAHERANG, KEC. GUNUNG PUTRI, BOGOR, INDONESIA",-6.42114397741015,106.947825263206,16965,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,아누그라찝따몰더인도네시아,ANUGRAH CIPTA MOULD INDONESIA,"JL. MILENIUM RAYA 3 BLOK H 1 MILENIUM INDUSTRIAL ESTATE DS. PEUSAR PANONGAN TANGERANG, BANTEN 15710, INDONESIA",-6.2554088179218,106.498773592468,15710,생산법인,.,,C. 제조업,화학 물질 및 화학제품 제조업 (의약품 제외)
동남아대양주,인도네시아,자카르타,아라민푸드인도네시아,ARAMIN FOOD INDONESIA,"JL. INDUSTRI SEL. BLOK HH NO. 6, PASIRSARI, CIKARANG SEL, KAB. BEKASI, JAWA BARAT 17530, INDONESIA",-6.31358763939068,107.157850423168,17530,서비스법인,.,"Aramin Tech CO., LTD.","S. 협회 및 단체, 수리 및 기타 개인 서비스업",
동남아대양주,인도네시아,자카르타,아룸인베스트먼트,ARUM INVESTMENT INDONESIA,"SNOWBAY WATERPARK TAMAN MINI, JL. RAYA TAMAN MINI KEL. CEGER, KEC. CIPAYUNG JAKARTA TIMUR 13820, INDONESIA",-6.13231499818717,106.827519843593,13820,서비스법인,.,,"N. 사업시설 관리, 사업 지원 및 임대 서비스업",
동남아대양주,인도네시아,자카르타,아르비코,PT. ARVICO ELECTRONIC INDONESIA,"KAWASAN INDUSTRI JABABEKA 1 JL. XIV SFB, BLOK J-12F CIKARANG, BEKASI 17530 JAWA BARAT, INDONESIA",-6.27787955148882,107.127304654357,17530,생산법인,단독투자,,C. 제조업,"전자 부품, 컴퓨터, 영상, 음향 및 기통신장비 제조업"
동남아대양주,인도네시아,자카르타,아르페니 쁘라따마 해운,ARPENI PRATAMA OCEAN LINE,"WISMA BSG, 11TH FL, JL. ABDUL MUIS NO. 40 JAKARTA PUSAT 10160, INDONESIA",-6.17320960272611,106.821126754343,10160,서비스법인,.,,H. 운수 및 창고업,
동남아대양주,인도네시아,자카르타,아리온텍 인도네시아,PT. ARION TECH INDONESIA,"JL.RAYA SERANG TELESONIC UJUNG KM.8, KADUJAYA, CURUG, TANGERANG, INDONESIA",-6.20223996471856,106.554291584537,15810,생산법인,단독투자,,C. 제조업,"가죽, 가방 및 신발 제조업"
동남아대양주,인도네시아,자카르타,아림트리드,ARIM THREAD,"KAWASAN INDUSTRI MILLENNIUM JL. MILLENNIUM 12 BLOK F2 NO. 7 TANGERANG 15710, INDONESIA",-6.25311701995884,106.502086777122,15710,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,아모스인다,AMOS INDAH,"JL. JAWA V BLOK C NO.12 KBN CAKUNG, CILINCING, JAKARTA UTARA 14140, INDONESIA",-6.14619877071794,106.937569541517,14140,생산법인,.,모락스트레이딩,C. 제조업,섬유제품 제조업 (의복 제외)
